id;standort;anzahl_ladepunkte;ladesaeule_status;adresse;koordinaten;typ;ladepunkt;stecker;status;authmethod_1;authmethod_2;the_geom;coordinate_reference_system
APP_STROMNETZ_EMOBILITY_8555455;44420;2;teilweise belegt;Bismarckstraße 5;N51.938299 E8.876696;;;;unbekannt;unbekannt;;POINT (491523.481884 5754182.869175);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555456;68401;2;teilweise belegt;Im Brückfeld 4;N51.772651 E9.385281;;;;unbekannt;unbekannt;;POINT (526583.483757 5735822.514127);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555457;68401;2;teilweise belegt;Im Brückfeld 4;N51.772651 E9.385281;;;;unbekannt;unbekannt;;POINT (526583.483757 5735822.514127);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555458;68400;2;teilweise belegt;Im Brückfeld 4;N51.772617 E9.385224;;;;unbekannt;unbekannt;;POINT (526579.570877 5735818.711943);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555459;68400;2;teilweise belegt;Im Brückfeld 4;N51.772617 E9.385224;;;;unbekannt;unbekannt;;POINT (526579.570877 5735818.711943);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555460;44410;2;teilweise belegt;Lange Straße 27;N51.664204 E9.372491;;;;unbekannt;unbekannt;;POINT (525762.559007 5723756.785397);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555461;44410;2;teilweise belegt;Lange Straße 27;N51.664204 E9.372491;;;;unbekannt;unbekannt;;POINT (525762.559007 5723756.785397);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555462;44400;2;teilweise belegt;Lange Straße 42-44;N51.616308 E8.897461;;;;unbekannt;unbekannt;;POINT (492900.619290 5718369.275314);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555463;44400;2;teilweise belegt;Lange Straße 42-44;N51.616308 E8.897461;;;;unbekannt;unbekannt;;POINT (492900.619290 5718369.275314);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555464;55102;2;teilweise belegt;Bruchdamm -;N52.451125 E9.352080;;;;unbekannt;unbekannt;;POINT (523926.727172 5811273.834142);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555465;55102;2;teilweise belegt;Bruchdamm -;N52.451125 E9.352080;;;;unbekannt;unbekannt;;POINT (523926.727172 5811273.834142);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555466;55101;2;teilweise belegt;Bruchdamm -;N52.450615 E9.351661;;;;unbekannt;unbekannt;;POINT (523898.528820 5811216.967761);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555467;55101;2;teilweise belegt;Bruchdamm -;N52.450615 E9.351661;;;;unbekannt;unbekannt;;POINT (523898.528820 5811216.967761);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555468;55100;2;teilweise belegt;Bruchdamm -;N52.450615 E9.351661;;;;unbekannt;unbekannt;;POINT (523898.528820 5811216.967761);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555469;55100;2;teilweise belegt;Bruchdamm -;N52.450615 E9.351661;;;;unbekannt;unbekannt;;POINT (523898.528820 5811216.967761);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555470;67102;2;teilweise belegt;An der Marktkirche 4;N51.803906 E10.334588;;;;unbekannt;unbekannt;;POINT (592018.027568 5740070.749377);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555471;67102;2;teilweise belegt;An der Marktkirche 4;N51.803906 E10.334588;;;;unbekannt;unbekannt;;POINT (592018.027568 5740070.749377);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555472;67106;2;teilweise belegt;Kronenplatz 16;N51.807046 E10.336381;;;;unbekannt;unbekannt;;POINT (592135.244805 5740422.220131);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555473;67106;2;teilweise belegt;Kronenplatz 16;N51.807046 E10.336381;;;;unbekannt;unbekannt;;POINT (592135.244805 5740422.220131);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555474;67107;2;teilweise belegt;Bahnhofstr. 8;N51.822729 E10.278745;;;;unbekannt;unbekannt;;POINT (588131.153583 5742095.089952);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555475;67107;2;teilweise belegt;Bahnhofstr. 8;N51.822729 E10.278745;;;;unbekannt;unbekannt;;POINT (588131.153583 5742095.089952);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555476;67104;2;teilweise belegt;Im Spiegeltal 46;N51.832565 E10.291952;;;;unbekannt;unbekannt;;POINT (589021.949892 5743205.034211);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555477;67104;2;teilweise belegt;Im Spiegeltal 46;N51.832565 E10.291952;;;;unbekannt;unbekannt;;POINT (589021.949892 5743205.034211);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555478;67105;2;teilweise belegt;"Zipser Weg ";N51.805278 E10.332878;;;;unbekannt;unbekannt;;POINT (591897.340261 5740221.175122);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555479;67105;2;teilweise belegt;"Zipser Weg ";N51.805278 E10.332878;;;;unbekannt;unbekannt;;POINT (591897.340261 5740221.175122);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555480;67108;2;teilweise belegt;Hindenburgstr. 33;N51.827861 E10.278107;;;;unbekannt;unbekannt;;POINT (588077.173869 5742665.063811);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555481;67108;2;teilweise belegt;Hindenburgstr. 33;N51.827861 E10.278107;;;;unbekannt;unbekannt;;POINT (588077.173869 5742665.063811);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555482;18102;2;teilweise belegt;CSO: STW Herford - Rathausstraße 1;N52.153467 E8.637942;;;;unbekannt;unbekannt;;POINT (475229.647196 5778169.274049);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555483;18102;2;teilweise belegt;CSO: STW Herford - Rathausstraße 1;N52.153467 E8.637942;;;;unbekannt;unbekannt;;POINT (475229.647196 5778169.274049);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555484;18103;2;teilweise belegt;CSO: STW Herford - Bahnhofstraße 50;N52.137773 E8.555559;;;;unbekannt;unbekannt;;POINT (469582.713062 5776455.036914);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555485;18103;2;teilweise belegt;CSO: STW Herford - Bahnhofstraße 50;N52.137773 E8.555559;;;;unbekannt;unbekannt;;POINT (469582.713062 5776455.036914);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555486;18104;2;teilweise belegt;Vlothoer Straße 37;N52.115850 E8.695610;;;;unbekannt;unbekannt;;POINT (479157.470119 5773967.203139);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555487;18104;2;teilweise belegt;Vlothoer Straße 37;N52.115850 E8.695610;;;;unbekannt;unbekannt;;POINT (479157.470119 5773967.203139);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555488;18105;2;teilweise belegt;Mary-Somerville-Boulevard 6;N52.114332 E8.693935;;;;unbekannt;unbekannt;;POINT (479042.066090 5773798.846363);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555489;18105;2;teilweise belegt;Mary-Somerville-Boulevard 6;N52.114332 E8.693935;;;;unbekannt;unbekannt;;POINT (479042.066090 5773798.846363);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555490;18100;2;teilweise belegt;CSO: STW Herford - Schillerstraße 10;N52.120043 E8.666988;;;;unbekannt;unbekannt;;POINT (477199.777369 5774442.172003);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555491;18100;2;teilweise belegt;CSO: STW Herford - Schillerstraße 10;N52.120043 E8.666988;;;;unbekannt;unbekannt;;POINT (477199.777369 5774442.172003);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555492;18101;2;teilweise belegt;CSO: STW Herford - Rathausplatz 1;N52.115879 E8.669712;;;;unbekannt;unbekannt;;POINT (477384.172820 5773978.180535);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555493;18101;2;teilweise belegt;CSO: STW Herford - Rathausplatz 1;N52.115879 E8.669712;;;;unbekannt;unbekannt;;POINT (477384.172820 5773978.180535);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555494;44430;2;teilweise belegt;Ravensberger Straße 23;N52.074742 E8.414492;;;;unbekannt;unbekannt;;POINT (459871.703733 5769513.021373);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555495;44430;2;teilweise belegt;Ravensberger Straße 23;N52.074742 E8.414492;;;;unbekannt;unbekannt;;POINT (459871.703733 5769513.021373);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555496;62200;2;teilweise belegt;Marie-Curie-Straße 1;N52.288011 E8.015497;;;;unbekannt;unbekannt;;POINT (432848.762000 5793528.824293);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555497;62200;2;teilweise belegt;Marie-Curie-Straße 1;N52.288011 E8.015497;;;;unbekannt;unbekannt;;POINT (432848.762000 5793528.824293);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555498;62201;2;teilweise belegt;Marie-Curie-Straße 1;N52.288011 E8.015497;;;;unbekannt;unbekannt;;POINT (432848.762000 5793528.824293);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555499;62201;2;teilweise belegt;Marie-Curie-Straße 1;N52.288011 E8.015497;;;;unbekannt;unbekannt;;POINT (432848.762000 5793528.824293);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555500;6400104;2;teilweise belegt;An der Weberei 7;N51.776988 E8.803413;;;;unbekannt;unbekannt;;POINT (486437.241409 5736252.934840);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555501;6400104;2;teilweise belegt;An der Weberei 7;N51.776988 E8.803413;;;;unbekannt;unbekannt;;POINT (486437.241409 5736252.934840);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555502;6400103;2;teilweise belegt;An der Weberei 7;N51.776962 E8.803305;;;;unbekannt;unbekannt;;POINT (486429.782575 5736250.063250);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555503;6400103;2;teilweise belegt;An der Weberei 7;N51.776962 E8.803305;;;;unbekannt;unbekannt;;POINT (486429.782575 5736250.063250);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555504;6400102;2;teilweise belegt;An der Weberei 7;N51.776895 E8.803725;;;;unbekannt;unbekannt;;POINT (486458.738784 5736242.533549);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555505;6400102;2;teilweise belegt;An der Weberei 7;N51.776895 E8.803725;;;;unbekannt;unbekannt;;POINT (486458.738784 5736242.533549);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555506;6400101;2;teilweise belegt;An der Weberei 7;N51.776849 E8.803756;;;;unbekannt;unbekannt;;POINT (486460.863745 5736237.411744);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555507;6400101;2;teilweise belegt;An der Weberei 7;N51.776849 E8.803756;;;;unbekannt;unbekannt;;POINT (486460.863745 5736237.411744);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555508;6400106;2;teilweise belegt;An der Weberei 7;N51.777031 E8.803611;;;;unbekannt;unbekannt;;POINT (486450.914517 5736257.680431);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555509;6400106;2;teilweise belegt;An der Weberei 7;N51.777031 E8.803611;;;;unbekannt;unbekannt;;POINT (486450.914517 5736257.680431);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555510;6400105;2;teilweise belegt;An der Weberei 7;N51.777008 E8.803504;;;;unbekannt;unbekannt;;POINT (486443.525588 5736255.142290);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555511;6400105;2;teilweise belegt;An der Weberei 7;N51.777008 E8.803504;;;;unbekannt;unbekannt;;POINT (486443.525588 5736255.142290);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555512;50390;2;teilweise belegt;"Ellernstraße ";N52.288857 E9.494553;;;;unbekannt;unbekannt;;POINT (533732.268987 5793281.673240);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555513;50390;2;teilweise belegt;"Ellernstraße ";N52.288857 E9.494553;;;;unbekannt;unbekannt;;POINT (533732.268987 5793281.673240);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555514;50391;2;teilweise belegt;"Ellernstraße ";N52.288857 E9.494553;;;;unbekannt;unbekannt;;POINT (533732.268987 5793281.673240);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555515;50391;2;teilweise belegt;"Ellernstraße ";N52.288857 E9.494553;;;;unbekannt;unbekannt;;POINT (533732.268987 5793281.673240);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555516;50310;2;teilweise belegt;"Berliner Straße ";N52.305861 E9.465103;;;;unbekannt;unbekannt;;POINT (531711.419433 5795159.678486);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555517;50310;2;teilweise belegt;"Berliner Straße ";N52.305861 E9.465103;;;;unbekannt;unbekannt;;POINT (531711.419433 5795159.678486);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555518;50320;2;teilweise belegt;"Hauptstraße ";N52.331746 E9.500749;;;;unbekannt;unbekannt;;POINT (534121.887162 5798055.020452);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555519;50320;2;teilweise belegt;"Hauptstraße ";N52.331746 E9.500749;;;;unbekannt;unbekannt;;POINT (534121.887162 5798055.020452);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555520;50341;2;teilweise belegt;"Bergamtstraße ";N52.300357 E9.462174;;;;unbekannt;unbekannt;;POINT (531515.624435 5794546.202555);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555521;50341;2;teilweise belegt;"Bergamtstraße ";N52.300357 E9.462174;;;;unbekannt;unbekannt;;POINT (531515.624435 5794546.202555);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555522;50340;2;teilweise belegt;"Bergamtstraße ";N52.300357 E9.462174;;;;unbekannt;unbekannt;;POINT (531515.624435 5794546.202555);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555523;50340;2;teilweise belegt;"Bergamtstraße ";N52.300357 E9.462174;;;;unbekannt;unbekannt;;POINT (531515.624435 5794546.202555);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555524;18BA2;2;teilweise belegt;Wiesestraße 90;N52.106584 E8.686843;;;;unbekannt;unbekannt;;POINT (478552.722252 5772939.149787);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555525;18BA2;2;teilweise belegt;Wiesestraße 90;N52.106584 E8.686843;;;;unbekannt;unbekannt;;POINT (478552.722252 5772939.149787);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555526;18BA1;2;teilweise belegt;Wiesestraße 90;N52.106620 E8.686760;;;;unbekannt;unbekannt;;POINT (478547.055095 5772943.178390);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555527;18BA1;2;teilweise belegt;Wiesestraße 90;N52.106620 E8.686760;;;;unbekannt;unbekannt;;POINT (478547.055095 5772943.178390);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555528;50350;2;teilweise belegt;"Goethestraße ";N52.308593 E9.463788;;;;unbekannt;unbekannt;;POINT (531619.814812 5795462.977617);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555529;50350;2;teilweise belegt;"Goethestraße ";N52.308593 E9.463788;;;;unbekannt;unbekannt;;POINT (531619.814812 5795462.977617);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555530;50360;2;teilweise belegt;Osterende 14;N52.365593 E9.481078;;;;unbekannt;unbekannt;;POINT (532756.452091 5801810.679324);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555531;50360;2;teilweise belegt;Osterende 14;N52.365593 E9.481078;;;;unbekannt;unbekannt;;POINT (532756.452091 5801810.679324);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555532;50370;2;teilweise belegt;Langenäcker 38;N52.306002 E9.477290;;;;unbekannt;unbekannt;;POINT (532542.239204 5795180.768928);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555533;50370;2;teilweise belegt;Langenäcker 38;N52.306002 E9.477290;;;;unbekannt;unbekannt;;POINT (532542.239204 5795180.768928);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555534;50371;2;teilweise belegt;Langenäcker 38;N52.306002 E9.477290;;;;unbekannt;unbekannt;;POINT (532542.239204 5795180.768928);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555535;50371;2;teilweise belegt;Langenäcker 38;N52.306002 E9.477290;;;;unbekannt;unbekannt;;POINT (532542.239204 5795180.768928);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555536;50381;2;teilweise belegt;"Bahnhof Egestorf ";N52.278815 E9.514139;;;;unbekannt;unbekannt;;POINT (535076.102807 5792174.033697);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555537;50381;2;teilweise belegt;"Bahnhof Egestorf ";N52.278815 E9.514139;;;;unbekannt;unbekannt;;POINT (535076.102807 5792174.033697);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555538;50380;2;teilweise belegt;"Bahnhof Egestorf ";N52.278815 E9.514139;;;;unbekannt;unbekannt;;POINT (535076.102807 5792174.033697);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555539;50380;2;teilweise belegt;"Bahnhof Egestorf ";N52.278815 E9.514139;;;;unbekannt;unbekannt;;POINT (535076.102807 5792174.033697);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555540;50301;2;teilweise belegt;"Berliner Straße ";N52.304438 E9.467812;;;;unbekannt;unbekannt;;POINT (531897.144683 5795002.591352);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555541;50301;2;teilweise belegt;"Berliner Straße ";N52.304438 E9.467812;;;;unbekannt;unbekannt;;POINT (531897.144683 5795002.591352);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555542;50300;2;teilweise belegt;"Berliner Straße ";N52.304438 E9.467812;;;;unbekannt;unbekannt;;POINT (531897.144683 5795002.591352);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555543;50300;2;teilweise belegt;"Berliner Straße ";N52.304438 E9.467812;;;;unbekannt;unbekannt;;POINT (531897.144683 5795002.591352);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555544;55300;2;teilweise belegt;CSO: STW Wunstorf - Wilhelm-Busch-Straße 5;N52.428267 E9.449208;;;;unbekannt;unbekannt;;POINT (530543.143396 5808767.925771);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555545;55300;2;teilweise belegt;CSO: STW Wunstorf - Wilhelm-Busch-Straße 5;N52.428267 E9.449208;;;;unbekannt;unbekannt;;POINT (530543.143396 5808767.925771);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555546;55301;2;teilweise belegt;CSO: STW Wunstorf - Hasselhorster Straße 40;N52.431672 E9.454233;;;;unbekannt;unbekannt;;POINT (530882.428085 5809148.799311);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555547;55301;2;teilweise belegt;CSO: STW Wunstorf - Hasselhorster Straße 40;N52.431672 E9.454233;;;;unbekannt;unbekannt;;POINT (530882.428085 5809148.799311);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555548;61100;2;teilweise belegt;"Siddinghäuser Straße ";N51.547256 E8.554788;;;;unbekannt;unbekannt;;POINT (469128.655368 5710778.614736);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555549;61100;2;teilweise belegt;"Siddinghäuser Straße ";N51.547256 E8.554788;;;;unbekannt;unbekannt;;POINT (469128.655368 5710778.614736);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555550;73100;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.522927 E9.029195;;;;unbekannt;unbekannt;;POINT (502025.487976 5707979.363674);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555551;73100;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.522927 E9.029195;;;;unbekannt;unbekannt;;POINT (502025.487976 5707979.363674);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555552;73112;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523371 E9.029034;;;;unbekannt;unbekannt;;POINT (502014.298545 5708028.738144);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555553;73112;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523371 E9.029034;;;;unbekannt;unbekannt;;POINT (502014.298545 5708028.738144);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555554;73110;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523230 E9.029292;;;;unbekannt;unbekannt;;POINT (502032.204146 5708013.064135);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555555;73110;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523230 E9.029292;;;;unbekannt;unbekannt;;POINT (502032.204146 5708013.064135);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555556;73111;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523371 E9.029034;;;;unbekannt;unbekannt;;POINT (502014.298545 5708028.738144);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555557;73111;2;teilweise belegt;Wilhelm-Lödige-Straße 1;N51.523371 E9.029034;;;;unbekannt;unbekannt;;POINT (502014.298545 5708028.738144);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555558;24100;2;teilweise belegt;CSO: STW Steinheim - Am Güterbahnhof 16;N51.867544 E9.088537;;;;unbekannt;unbekannt;;POINT (506096.035370 5746309.950609);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555559;24100;2;teilweise belegt;CSO: STW Steinheim - Am Güterbahnhof 16;N51.867544 E9.088537;;;;unbekannt;unbekannt;;POINT (506096.035370 5746309.950609);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555560;18CB2;2;teilweise belegt;"Am Bahndamm ";N52.121408 E8.666357;;;;unbekannt;unbekannt;;POINT (477157.272840 5774594.192068);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555561;18CB2;2;teilweise belegt;"Am Bahndamm ";N52.121408 E8.666357;;;;unbekannt;unbekannt;;POINT (477157.272840 5774594.192068);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555562;18CB3;2;teilweise belegt;"Am Bahndamm ";N52.121455 E8.666410;;;;unbekannt;unbekannt;;POINT (477160.925477 5774599.402951);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555563;18CB3;2;teilweise belegt;"Am Bahndamm ";N52.121455 E8.666410;;;;unbekannt;unbekannt;;POINT (477160.925477 5774599.402951);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555564;18CB4;2;teilweise belegt;"Am Bahndamm ";N52.121520 E8.666432;;;;unbekannt;unbekannt;;POINT (477162.464914 5774606.625634);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555565;18CB4;2;teilweise belegt;"Am Bahndamm ";N52.121520 E8.666432;;;;unbekannt;unbekannt;;POINT (477162.464914 5774606.625634);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555566;18CB5;2;teilweise belegt;"Am Bahndamm ";N52.121520 E8.666432;;;;unbekannt;unbekannt;;POINT (477162.464914 5774606.625634);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555567;18CB5;2;teilweise belegt;"Am Bahndamm ";N52.121520 E8.666432;;;;unbekannt;unbekannt;;POINT (477162.464914 5774606.625634);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555568;18CB1;2;teilweise belegt;"Am Bahndamm ";N52.121372 E8.666325;;;;unbekannt;unbekannt;;POINT (477155.063574 5774590.198050);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555569;18CB1;2;teilweise belegt;"Am Bahndamm ";N52.121372 E8.666325;;;;unbekannt;unbekannt;;POINT (477155.063574 5774590.198050);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555570;66100;2;teilweise belegt;"Bredenweg ";N51.719146 E9.183927;;;;unbekannt;unbekannt;;POINT (512705.548852 5729817.589205);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555571;66100;2;teilweise belegt;"Bredenweg ";N51.719146 E9.183927;;;;unbekannt;unbekannt;;POINT (512705.548852 5729817.589205);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555572;17101;2;teilweise belegt;CSO: STW Lichtenau - Helmerner Weg 1;N51.566349 E8.838943;;;;unbekannt;unbekannt;;POINT (488836.835922 5712820.392073);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555573;17101;2;teilweise belegt;CSO: STW Lichtenau - Helmerner Weg 1;N51.566349 E8.838943;;;;unbekannt;unbekannt;;POINT (488836.835922 5712820.392073);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555574;17100;2;teilweise belegt;CSO: STW Lichtenau - Leihbühl 21;N51.621181 E8.886449;;;;unbekannt;unbekannt;;POINT (492139.035651 5718912.355661);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555575;17100;2;teilweise belegt;CSO: STW Lichtenau - Leihbühl 21;N51.621181 E8.886449;;;;unbekannt;unbekannt;;POINT (492139.035651 5718912.355661);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555576;17107;2;teilweise belegt;CSO: STW Lichtenau - Leihbühl 15;N51.620950 E8.885912;;;;unbekannt;unbekannt;;POINT (492101.819860 5718886.722753);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555577;17107;2;teilweise belegt;CSO: STW Lichtenau - Leihbühl 15;N51.620950 E8.885912;;;;unbekannt;unbekannt;;POINT (492101.819860 5718886.722753);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555578;17110;2;teilweise belegt;CSO: STW Lichtenau - Zur Krulsmühle 4;N51.620994 E8.902338;;;;unbekannt;unbekannt;;POINT (493238.979087 5718889.968980);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555579;17110;2;teilweise belegt;CSO: STW Lichtenau - Zur Krulsmühle 4;N51.620994 E8.902338;;;;unbekannt;unbekannt;;POINT (493238.979087 5718889.968980);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555580;55401;2;teilweise belegt;CSO: STW Wunstorf - Albrecht-Dürer-Straße 1;N52.416690 E9.431634;;;;unbekannt;unbekannt;;POINT (529355.923054 5807472.935377);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555581;55401;2;teilweise belegt;CSO: STW Wunstorf - Albrecht-Dürer-Straße 1;N52.416690 E9.431634;;;;unbekannt;unbekannt;;POINT (529355.923054 5807472.935377);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555582;54101;2;teilweise belegt;Hermann-Löns-Straße -;N52.204318 E8.819962;;;;unbekannt;unbekannt;;POINT (487696.647135 5783778.712914);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555583;54101;2;teilweise belegt;Hermann-Löns-Straße -;N52.204318 E8.819962;;;;unbekannt;unbekannt;;POINT (487696.647135 5783778.712914);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555584;54100;2;teilweise belegt;Hermann-Löns-Straße -;N52.204342 E8.820852;;;;unbekannt;unbekannt;;POINT (487757.474086 5783781.231707);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555585;54100;2;teilweise belegt;Hermann-Löns-Straße -;N52.204342 E8.820852;;;;unbekannt;unbekannt;;POINT (487757.474086 5783781.231707);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555586;61200;2;teilweise belegt;"Neuer Weg ";N51.556009 E8.555710;;;;unbekannt;unbekannt;;POINT (469198.499112 5711751.678387);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555587;61200;2;teilweise belegt;"Neuer Weg ";N51.556009 E8.555710;;;;unbekannt;unbekannt;;POINT (469198.499112 5711751.678387);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555588;42AA2;2;teilweise belegt;Zur Lüre 54;N51.784138 E9.396835;;;;unbekannt;unbekannt;;POINT (527373.727987 5737104.349773);EPSG:25832
APP_STROMNETZ_EMOBILITY_8555589;42AA2;2;teilweise belegt;Zur Lüre 54;N51.784138 E9.396835;;;;unbekannt;unbekannt;;POINT (527373.727987 5737104.349773);EPSG:25832
